Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Kamwenge District,District Government,"72,225",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"603,601",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to Tertiary Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"1,096,121",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"1,427,614",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to Secondary Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"561,353",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Kamwenge District,District Government,"506,161",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to Primary Education
Revenue,Recurrent Revenues,Kamwenge District,District Government,"5,155,213",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to Primary Salaries
Revenue,Recurrent Revenues,Kamwenge District,District Government,"5,947,560",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to Primary Salaries
Revenue,Development Revenues,Kamwenge District,District Government,"732,978",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Conditional Grant to SFG
Revenue,Development Revenues,Kamwenge District,District Government,"690,618",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Conditional Grant to SFG
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"6,678,327",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"8,061,465",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"1,777,272",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"1,680,506",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"732,978",Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"690,618",Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 6: Education,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"13,401",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"18,018",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"601,686",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"467,985",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"58,687",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"58,687",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"62,822",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"24,356",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,"849,930",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"678,000",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"17,000",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Unspent balances - donor
Revenue,Development Revenues,Kamwenge District,District Government,0,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Unspent balances - donor
Revenue,Development Revenues,Kamwenge District,District Government,"145,971",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Development Revenues,Kamwenge District,District Government,"128,386",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"58,687",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"58,687",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"677,909",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"510,359",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"145,971",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"145,386",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"849,930",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"678,000",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"21,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kamwenge District,District Government,"22,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kamwenge District,District Government,"12,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Kamwenge District,District Government,"12,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Kamwenge District,District Government,"10,050",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"10,127",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"30,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"30,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"19,848",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"19,848",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"2,206",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"2,340",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"372,480",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Conditional transfer for Rural Water 
Revenue,Development Revenues,Kamwenge District,District Government,"372,291",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Conditional transfer for Rural Water 
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"19,848",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"19,848",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"75,256",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"76,467",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"372,480",Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"372,291",Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,,Workplan 7b: Water,2012/13 Approved Budget,Vote: 518,Donor Development
Expenditure,Development Expenditure,Kamwenge District,District Government,0,Workplan 7b: Water,2013/14 Approved Budget,Vote: 518,Donor Development
Revenue,Recurrent Revenues,Kamwenge District,District Government,"194,511",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,,Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kamwenge District,District Government,"21,560",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"42,929",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"14,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"3,900",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Recurrent Revenues,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kamwenge District,District Government,"7,232",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Kamwenge District,District Government,"7,232",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Development Revenues,Kamwenge District,District Government,"242,956",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,0,Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Locally Raised Revenues
Revenue,Development Revenues,Kamwenge District,District Government,,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"3,320",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,LGMSD (Former LGDP)
Revenue,Development Revenues,Kamwenge District,District Government,"70,409",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Donor Funding
Revenue,Development Revenues,Kamwenge District,District Government,"70,409",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Donor Funding
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"92,662",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"237,303",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Non Wage
Expenditure,Recurrent Expenditure,Kamwenge District,District Government,"54,061",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Non Wage
Expenditure,Development Expenditure,Kamwenge District,District Government,"242,956",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"3,320",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 518,Domestic Development
Expenditure,Development Expenditure,Kamwenge District,District Government,"70,409",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 518,Donor Development
